game_id,card_id,card_color,hint,word_index,word_color,word_key,label_fr,scan_status,label_en,label_es
sqc,sqc_C058,blue,,6,,dessous_de_table,"Dessous de table",100,Placemat,Salvamanteles

sqc,sqc_C059,blue,,1,,salade_verte,"Salade verte",100,Green salad,Ensalada verde
sqc,sqc_C059,blue,,2,,chouette,"Chouette",100,Owl,Búho
sqc,sqc_C059,blue,,3,,pyjama,"Pyjama",100,Pajamas,Pijama
sqc,sqc_C059,blue,,4,,feu_de_circulation,"Feu de circulation",100,Traffic light,Semáforo
sqc,sqc_C059,blue,,5,,course,"Course",100,Race,Carrera
sqc,sqc_C059,blue,,6,,pole_nord,"Pôle nord",100,North Pole,Polo Norte

sqc,sqc_C060,blue,,1,,motard,"Motard",100,Biker,Motorista
sqc,sqc_C060,blue,,2,,chien_de_traineau,"Chien de traîneau",100,Sled dog,Perro de trineo
sqc,sqc_C060,blue,,3,,machine_a_voyager,"Machine à voyager",100,Time machine,Máquina del tiempo
sqc,sqc_C060,blue,,4,,dans_le_temps,"Dans le temps",100,Through time,En el tiempo
sqc,sqc_C060,blue,,5,,magicien,"Magicien",100,Magician,Mago

sqc,sqc_C061,blue,,1,,tomate_cerise,"Tomate cerise",100,Cherry tomato,Tomate cherry
sqc,sqc_C061,blue,,2,,machine_a_laver,"Machine à laver",100,Washing machine,Lavadora
sqc,sqc_C061,blue,,3,,homme_des_cavernes,"Homme des cavernes",100,Caveman,Hombre de las cavernas
sqc,sqc_C061,blue,,4,,tondeuse_a_gazon,"Tondeuse à gazon",100,Lawn mower,Cortacésped
sqc,sqc_C061,blue,,5,,joueur_de_lion,"Joueur de lion",100,Lion tamer,Domador de leones

sqc,sqc_C062,blue,,1,,statue_de_la_liberte,"Statue de la liberté",100,Statue of Liberty,Estatua de la Libertad
sqc,sqc_C062,blue,,2,,potion_magique,"Potion magique",100,Magic potion,Poción mágica
sqc,sqc_C062,blue,,3,,danseuse_du_ventre,"Danseuse du ventre",100,Belly dancer,Bailarina del vientre
sqc,sqc_C062,blue,,4,,viking,"Viking",100,Viking,Vikingo
sqc,sqc_C062,blue,,5,,cowboy,"Cowboy",100,Cowboy,Cowboy

sqc,sqc_C063,blue,,1,,salle_de_bain,"Salle de bain",100,Bathroom,Baño
sqc,sqc_C063,blue,,2,,egypte,"Égypte",100,Egypt,Egipto
sqc,sqc_C063,blue,,3,,serrez_la_main,"Serrez la main",100,Shake hands,Darse la mano
sqc,sqc_C063,blue,,4,,parabole,"Parabole",100,Satellite dish,Antena parabólica
sqc,sqc_C063,blue,,5,,banque_du_sang,"Banque du sang",100,Blood bank,Banco de sangre

sqc,sqc_C064,blue,,1,,cafard,"Cafard",100,Cockroach,Cucaracha
sqc,sqc_C064,blue,,2,,periscope,"Périscope",100,Periscope,Periscopio
sqc,sqc_C064,blue,,3,,moon_boots,"Moon boots",100,Moon boots,Botas lunares
sqc,sqc_C064,blue,,4,,montre,"Montre",100,Watch,Reloj
sqc,sqc_C064,blue,,5,,boeuf,"Bœuf",100,Beef,Carne de res
